item_idx,assoc_item_idx,rank,support_count,confidence,lift
1662,810,2,3,0.2308,173.05
4587,1583,1,3,0.1667,385.36
4587,810,2,6,0.3333,249.96
5860,810,1,6,0.4286,321.38
1583,4587,1,3,0.25,385.36
4332,1662,1,3,0.5,1067.15
2376,5076,1,4,0.2857,720.68
2376,7204,2,3,0.2143,270.25
2376,2608,3,4,0.2857,129.96
5076,2376,1,4,0.3636,720.68
141,2162,1,4,0.8,3699.47
2162,141,1,4,0.6667,3699.47
5826,3422,1,7,0.1045,70.7
5826,6574,2,5,0.0746,51.76
5826,2036,3,4,0.0597,51.76
5826,3425,4,3,0.0448,28.24
5826,3136,5,3,0.0448,23.01
5826,4609,6,4,0.0597,4.75
6888,4380,1,3,0.0357,33.03
6888,1936,2,3,0.0357,33.03
6888,318,3,7,0.0833,32.11
6888,2499,4,3,0.0357,29.14
6888,2108,5,3,0.0357,28.31
6888,6014,6,4,0.0476,26.96
6888,4553,7,3,0.0357,22.02
6888,4599,8,3,0.0357,21.54
6888,4186,9,3,0.0357,21.54
6888,4053,10,6,0.0714,19.24
1869,265,1,3,0.2308,32.34
1565,2798,1,3,0.3,2080.95
1565,5461,2,5,0.5,1734.12
2798,5461,1,3,0.75,2601.19
2798,1565,2,3,0.75,2080.95
4053,2063,1,17,0.165,30.94
4053,928,2,3,0.0291,26.94
4053,5448,3,3,0.0291,26.94
4053,6888,4,6,0.0583,19.24
4053,1994,5,3,0.0291,15.85
4053,601,6,4,0.0388,15.18
4053,318,7,3,0.0291,11.22
4053,2184,8,3,0.0291,10.92
4053,6336,9,3,0.0291,5.86
4053,4816,10,5,0.0485,5.61
1837,6380,1,3,0.3,1387.3
1837,5791,2,4,0.4,226.5
5791,6380,1,4,0.0816,377.5
5791,1837,2,4,0.0816,226.5
5791,1109,3,3,0.0612,212.34
2586,6524,1,9,0.1233,103.66
2586,3656,2,3,0.0411,57.01
2586,6840,3,7,0.0959,53.21
2586,3964,4,13,0.1781,29.77
2586,1938,5,6,0.0822,23.04
2586,1097,6,3,0.0411,18.69
2586,2457,7,3,0.0411,13.91
2586,5066,8,3,0.0411,2.38
6524,2586,1,9,0.2727,103.66
6524,6840,2,4,0.1212,67.26
6524,3964,3,9,0.2727,45.58
1109,5791,1,3,0.375,212.34
3681,5776,1,3,0.0517,46.29
3681,2126,2,3,0.0517,18.4
243,2294,1,3,0.0682,78.82
243,6752,2,4,0.0909,74.19
243,3365,3,3,0.0682,63.06
243,4288,4,3,0.0682,61.02
243,282,5,3,0.0682,57.33
243,4186,6,4,0.0909,54.83
243,4749,7,4,0.0909,44.25
243,191,8,3,0.0682,43.99
243,7100,9,3,0.0682,43.99
243,5946,10,3,0.0682,31.53
2780,2173,1,3,0.1154,400.18
2780,1859,2,5,0.1923,127.04
1602,1445,1,3,0.0833,82.58
1602,5101,2,4,0.1111,77.07
1602,3294,3,3,0.0833,77.07
1602,1936,4,3,0.0833,77.07
1602,7186,5,4,0.1111,58.17
1602,191,6,3,0.0833,53.77
1602,6504,7,3,0.0833,52.55
1602,3425,8,3,0.0833,52.55
1602,6160,9,3,0.0833,36.7
1602,3300,10,3,0.0833,35.57
4380,1445,1,8,0.2667,264.25
4380,4656,2,3,0.1,89.5
4380,6495,3,4,0.1333,80.42
4380,5617,4,3,0.1,66.06
4380,1677,5,3,0.1,39.08
4380,318,6,3,0.1,38.54
4380,6888,7,3,0.1,33.03
244,2367,1,5,0.1064,105.42
244,6326,2,4,0.0851,63.82
244,6950,3,3,0.0638,46.61
244,5905,4,5,0.1064,41.0
244,2782,5,5,0.1064,40.43
244,4955,6,3,0.0638,35.42
244,3136,7,3,0.0638,32.8
244,3990,8,3,0.0638,31.63
4955,5724,1,4,0.08,73.99
4955,6326,2,4,0.08,59.99
4955,6950,3,4,0.08,58.41
4955,23,4,3,0.06,57.41
4955,1848,5,4,0.08,56.91
4955,6424,6,5,0.1,56.62
4955,2481,7,3,0.06,55.49
4955,1410,8,3,0.06,52.02
4955,4618,9,4,0.08,41.88
4955,3136,10,4,0.08,41.11
6326,1245,1,3,0.0811,112.48
6326,6070,2,3,0.0811,77.58
6326,525,3,3,0.0811,72.57
6326,3968,4,3,0.0811,68.17
6326,2499,5,3,0.0811,66.17
6326,244,6,4,0.1081,63.82
6326,4955,7,4,0.1081,59.99
6326,3844,8,3,0.0811,57.68
6326,4618,9,4,0.1081,56.6
6326,3996,10,3,0.0811,38.13
2172,3423,1,3,0.25,990.93
2172,6109,2,3,0.25,578.04
2172,1072,3,3,0.25,408.03
2172,5315,4,3,0.25,385.36
2172,6400,5,3,0.25,365.08
3423,1569,1,4,0.5714,1761.65
3423,2172,2,3,0.4286,990.93
861,7167,1,4,0.0482,83.57
861,2111,2,8,0.0964,48.62
861,488,3,4,0.0482,47.76
861,3436,4,5,0.0602,42.86
861,3823,5,3,0.0361,40.11
861,5751,6,3,0.0361,25.71
861,7087,7,4,0.0482,23.88
861,3477,8,3,0.0361,23.32
861,2617,9,7,0.0843,19.83
861,2271,10,4,0.0482,17.83
2549,5161,1,4,0.1176,5.13
3754,1842,1,4,0.1379,131.97
3754,3847,2,4,0.1379,127.57
3754,3412,3,4,0.1379,95.68
3754,6468,4,3,0.1034,95.68
3754,5496,5,3,0.1034,86.98
3754,4754,6,3,0.1034,84.42
3754,4398,7,3,0.1034,84.42
3754,6893,8,3,0.1034,66.75
3754,5693,9,4,0.1379,61.73
3754,2214,10,4,0.1379,47.25
7087,7167,1,3,0.0536,92.9
7087,6062,2,4,0.0714,50.82
7087,2617,3,11,0.1964,46.19
7087,6762,4,3,0.0536,42.47
7087,5751,5,3,0.0536,38.11
7087,563,6,3,0.0536,29.14
7087,861,7,4,0.0714,23.88
7087,4503,8,6,0.1071,18.7
7087,643,9,3,0.0536,8.95
2304,2963,1,3,0.6,5549.2
2963,2304,1,3,1.0,5549.2
1132,6858,1,3,0.3333,1156.08
6858,1132,1,3,0.375,1156.08
6858,6866,2,3,0.375,170.57
6095,3513,1,3,0.4286,566.24
6095,7084,2,3,0.4286,475.65
6095,3158,3,3,0.4286,440.41
6095,2349,4,3,0.4286,383.59
6095,6866,5,3,0.4286,194.94
1251,4941,1,3,0.15,208.09
4941,1251,1,3,0.15,208.09
4941,2348,2,3,0.15,166.48
4941,3196,3,4,0.2,79.27
3359,4646,1,3,0.1071,228.68
3359,322,2,4,0.1429,141.56
3359,757,3,4,0.1429,132.12
3359,716,4,4,0.1429,113.25
3359,1445,5,3,0.1071,106.17
3359,4754,6,3,0.1071,87.43
3359,2255,7,3,0.1071,84.94
3359,4480,8,3,0.1071,84.94
3359,3078,9,5,0.1786,81.22
3359,2829,10,3,0.1071,74.32
2369,4117,1,3,0.1154,160.07
2369,6908,2,3,0.1154,152.45
2369,3353,3,3,0.1154,118.57
2369,4500,4,3,0.1154,24.63
4117,2369,1,3,0.15,160.07
1537,2394,1,4,0.1481,132.6
1537,4668,2,4,0.1481,117.44
1537,3139,3,3,0.1111,106.31
1537,5362,4,3,0.1111,90.67
1537,3412,5,3,0.1111,77.07
3139,5201,1,3,0.1034,168.84
3139,7035,2,6,0.2069,140.01
3139,2334,3,4,0.1379,119.59
3139,6893,4,5,0.1724,111.25
3139,1537,5,3,0.1034,106.31
3139,7077,6,3,0.1034,106.31
3139,1506,7,3,0.1034,102.51
3139,4850,8,4,0.1379,100.71
3139,1698,9,3,0.1034,95.68
3139,2394,10,3,0.1034,92.59
5868,6749,1,3,0.0682,145.52
5868,6850,2,8,0.1818,71.05
5868,563,3,3,0.0682,37.09
5868,643,4,7,0.1591,26.59
5868,2617,5,3,0.0682,16.03
6850,5868,1,8,0.1127,71.05
6850,5446,2,4,0.0563,32.57
6850,4503,3,5,0.0704,12.29
6850,643,4,5,0.0704,11.77
2842,3536,1,5,0.2174,548.34
2842,6760,2,4,0.1739,402.12
6760,3536,1,3,0.25,630.59
6760,2842,2,4,0.3333,402.12
822,5139,1,10,0.1205,111.43
822,1996,2,13,0.1566,57.18
822,4593,3,6,0.0723,40.93
822,1306,4,7,0.0843,32.5
822,6633,5,3,0.0361,16.71
822,5383,6,3,0.0361,16.18
822,1348,7,4,0.0482,3.74
5383,5350,1,3,0.0484,191.79
5383,5792,2,3,0.0484,95.9
5383,6633,3,6,0.0968,44.75
5383,1989,4,5,0.0806,43.03
5383,5290,5,3,0.0484,19.46
5383,822,6,3,0.0484,16.18
5383,3590,7,3,0.0484,9.13
6633,854,1,3,0.05,198.19
6633,3048,2,3,0.05,173.41
6633,4593,3,6,0.1,56.62
6633,6311,4,3,0.05,55.49
6633,6134,5,4,0.0667,52.85
6633,1306,6,7,0.1167,44.96
6633,5383,7,6,0.1,44.75
6633,5795,8,3,0.05,36.51
6633,6084,9,4,0.0667,25.69
6633,5290,10,3,0.05,20.11
1632,1306,1,4,0.5,192.68
3048,6134,1,3,0.375,297.28
3048,6633,2,3,0.375,173.41
3048,1306,3,3,0.375,144.51
3705,3063,1,3,0.075,208.09
3705,1306,2,3,0.075,28.9
6134,3048,1,3,0.0857,297.28
6134,4696,2,3,0.0857,76.72
6134,1306,3,5,0.1429,55.05
6134,6633,4,4,0.1143,52.85
6495,4380,1,4,0.087,80.42
6495,1921,2,3,0.0652,62.4
6495,23,3,3,0.0652,62.4
6495,6468,4,3,0.0652,60.32
6495,1966,5,3,0.0652,60.32
6495,4656,6,3,0.0652,58.37
6495,1894,7,3,0.0652,50.26
6495,5617,8,3,0.0652,43.08
6495,191,9,3,0.0652,42.08
6495,6424,10,3,0.0652,36.93
5109,5008,1,3,0.75,180.95
2186,678,1,3,0.0375,37.16
2186,4850,2,4,0.05,36.51
2186,524,3,3,0.0375,35.88
2186,6070,4,3,0.0375,35.88
2186,2537,5,3,0.0375,32.51
2186,2938,6,3,0.0375,31.53
2186,2255,7,3,0.0375,29.73
2186,1602,8,3,0.0375,28.9
2186,2454,9,3,0.0375,27.38
2186,5617,10,3,0.0375,24.77
993,5739,1,3,0.1154,106.72
993,3921,2,3,0.1154,97.01
993,5080,3,3,0.1154,72.76
993,643,4,3,0.1154,19.29
5739,3520,1,4,0.1333,142.29
5739,993,2,3,0.1,106.72
5739,721,3,3,0.1,106.72
5739,3968,4,3,0.1,84.08
5739,1768,5,3,0.1,79.27
5739,5190,6,3,0.1,69.36
5739,4344,7,3,0.1,47.03
5739,3326,8,3,0.1,42.04
5739,318,9,3,0.1,38.54
2537,6353,1,3,0.0938,289.02
2537,793,2,3,0.0938,92.9
2537,790,3,7,0.2188,91.96
2537,2818,4,3,0.0938,89.7
2537,524,5,3,0.0938,89.7
2537,5055,6,4,0.125,88.93
2537,2311,7,3,0.0938,78.82
2537,4553,8,4,0.125,77.07
2537,5573,9,3,0.0938,65.03
2537,1557,10,3,0.0938,63.44
2818,6057,1,3,0.1034,168.84
2818,2537,2,3,0.1034,89.7
2818,5095,3,3,0.1034,68.34
6185,6752,1,3,0.0682,55.64
6185,5948,2,3,0.0682,42.04
6185,2390,3,3,0.0682,12.61
6185,2401,4,3,0.0682,10.12
410,1506,1,3,0.0682,67.56
410,5960,2,3,0.0682,65.23
410,1698,3,3,0.0682,63.06
410,6061,4,3,0.0682,61.02
410,4480,5,3,0.0682,54.05
410,4337,6,3,0.0682,36.38
1698,3139,1,3,0.1,95.68
1698,7035,2,4,0.1333,90.23
1698,1612,3,3,0.1,81.61
1698,3422,4,3,0.1,67.67
1698,5095,5,3,0.1,66.06
1698,410,6,3,0.1,63.06
1698,1994,7,3,0.1,54.4
1698,5693,8,3,0.1,44.75
1698,2063,9,3,0.1,18.75
5960,6901,1,4,0.1379,131.97
5960,2481,2,4,0.1379,127.57
5960,2334,3,3,0.1034,89.7
5960,410,4,3,0.1034,65.23
5960,6041,5,3,0.1034,58.58
5960,5244,6,3,0.1034,53.15
6061,1445,1,3,0.0968,95.9
6061,5448,2,3,0.0968,89.5
6061,6665,3,4,0.129,76.17
6061,410,4,3,0.0968,61.02
6061,1573,5,3,0.0968,21.83
609,6588,1,5,0.1316,73.02
609,2418,2,4,0.1053,63.49
609,6665,3,3,0.0789,46.61
609,4086,4,3,0.0789,42.12
6665,6061,1,4,0.0851,76.17
6665,609,2,3,0.0638,46.61
5111,2481,1,3,0.075,69.36
5111,3300,2,3,0.075,32.01
5111,4871,3,3,0.075,31.53
5111,1858,4,3,0.075,23.92
5111,529,5,3,0.075,10.05
2481,1842,1,6,0.2,191.35
2481,625,2,4,0.1333,132.12
2481,5960,3,4,0.1333,127.57
2481,340,4,4,0.1333,123.32
2481,4660,5,3,0.1,95.68
2481,1921,6,3,0.1,95.68
2481,3847,7,3,0.1,92.49
2481,2808,8,3,0.1,81.61
2481,4398,9,3,0.1,81.61
2481,5111,10,3,0.1,69.36
2808,5849,1,3,0.0882,94.16
2808,2389,2,3,0.0882,87.43
2808,2481,3,3,0.0882,81.61
2808,7135,4,3,0.0882,38.86
1616,1845,1,3,0.0714,22.27
3651,4609,1,3,0.125,9.94
2100,230,1,5,0.1389,21.65
2100,5066,2,3,0.0833,4.82
5946,3250,1,3,0.05,198.19
5946,1612,2,6,0.1,81.61
5946,2693,3,5,0.0833,66.06
5946,3202,4,5,0.0833,57.8
5946,1357,5,4,0.0667,51.38
5946,2653,6,8,0.1333,42.04
5946,3881,7,3,0.05,37.49
5946,5573,8,3,0.05,34.68
5946,5190,9,3,0.05,34.68
5946,243,10,3,0.05,31.53
2781,3232,1,5,0.1351,312.45
2781,5977,2,4,0.1081,149.98
2781,2299,3,3,0.0811,64.28
2781,2617,4,3,0.0811,19.07
3232,5977,1,3,0.25,346.82
3232,2781,2,5,0.4167,312.45
5627,6038,1,3,0.125,173.41
5627,3952,2,3,0.125,70.78
5627,4790,3,4,0.1667,53.77
5627,2214,4,3,0.125,42.82
6038,5627,1,3,0.15,173.41
6038,4790,2,3,0.15,48.39
6038,4536,3,4,0.2,23.12
6038,5164,4,3,0.15,20.91
537,1845,1,4,0.1111,34.64
537,2405,2,3,0.0833,27.53
537,1348,3,3,0.0833,6.46
6614,7062,1,4,0.3333,770.72
7062,6614,1,4,0.3333,770.72
3407,7068,1,3,0.75,1387.3
7068,3407,1,3,0.2,1387.3
3847,4660,1,4,0.1333,127.57
3847,3754,2,4,0.1333,127.57
3847,2761,3,4,0.1333,119.34
3847,625,4,3,0.1,99.09
3847,1842,5,3,0.1,95.68
3847,2481,6,3,0.1,92.49
3847,171,7,3,0.1,86.71
3847,4398,8,3,0.1,81.61
3847,2490,9,3,0.1,81.61
3847,5362,10,3,0.1,81.61
3799,6809,1,3,0.0588,148.37
3799,2784,2,3,0.0588,24.73
3799,6612,3,3,0.0588,20.4
3799,6278,4,3,0.0588,20.15
3799,1938,5,3,0.0588,16.49
78,220,1,4,0.2222,560.53
78,282,2,4,0.2222,186.84
282,78,1,4,0.1212,186.84
282,4288,2,4,0.1212,108.49
282,1966,3,3,0.0909,84.08
282,2918,4,3,0.0909,74.19
282,2046,5,3,0.0909,64.68
282,7186,6,4,0.1212,63.46
282,4749,7,4,0.1212,59.0
282,243,8,3,0.0909,57.33
282,3300,9,3,0.0909,38.81
282,2271,10,3,0.0909,33.63
6759,6257,1,4,0.08,43.52
4142,4870,1,3,0.25,169.18
4870,4142,1,3,0.0732,169.18
4870,207,2,3,0.0732,59.71
2509,5538,1,3,0.1875,47.29
295,3569,1,5,0.8333,3303.1
295,1332,2,4,0.6667,2642.48
1332,295,1,4,0.5714,2642.48
1332,3569,2,4,0.5714,2264.98
3569,295,1,5,0.7143,3303.1
3569,1332,2,4,0.5714,2264.98
3569,6231,3,3,0.4286,1081.01
6504,678,1,4,0.0909,90.08
6504,2499,2,3,0.0682,55.64
6504,1602,3,3,0.0682,52.55
6504,3958,4,3,0.0682,49.78
6504,3422,5,3,0.0682,46.14
6504,191,6,3,0.0682,43.99
6504,3841,7,5,0.1136,43.19
6504,6681,8,5,0.1136,39.41
6504,4749,9,3,0.0682,33.19
6504,6425,10,3,0.0682,31.01
3051,3095,1,3,0.75,2972.79
3051,3335,2,3,0.75,904.76
3095,3051,1,3,0.4286,2972.79
3095,3335,2,3,0.4286,517.01
3335,6159,1,4,0.1739,965.08
3335,3051,2,3,0.1304,904.76
3335,3095,3,3,0.1304,517.01
6159,3335,1,4,0.8,965.08
2111,6280,1,3,0.0545,84.08
2111,861,2,8,0.1455,48.62
2111,5751,3,3,0.0545,38.81
2111,2271,4,3,0.0545,20.18
2111,2617,5,4,0.0727,17.1
2111,4503,6,5,0.0909,15.86
220,78,1,4,0.3636,560.53
3331,4657,1,9,0.2812,153.01
3331,843,2,3,0.0938,8.76
3466,6396,1,3,0.2727,1513.42
6396,3466,1,3,0.6,1513.42
4275,6133,1,3,0.0732,67.67
4275,5194,2,3,0.0732,56.39
4275,5185,3,3,0.0732,36.91
4275,2617,4,4,0.0976,22.94
4275,4582,5,4,0.0976,11.67
5194,2789,1,4,0.1111,154.14
5194,4275,2,3,0.0833,56.39
5194,635,3,3,0.0833,39.19
5194,5290,4,3,0.0833,33.51
5194,2405,5,3,0.0833,27.53
5194,3590,6,3,0.0833,15.73
276,716,1,6,0.1132,89.74
276,5693,2,10,0.1887,84.44
276,4754,3,4,0.0755,61.59
276,1357,4,4,0.0755,58.17
276,3359,5,3,0.0566,56.09
276,2829,6,4,0.0755,52.35
276,6893,7,4,0.0755,48.7
276,4344,8,5,0.0943,44.37
276,5190,9,3,0.0566,39.26
276,6425,10,3,0.0566,25.75
7067,2236,1,3,0.0698,138.27
7067,5304,2,4,0.093,86.03
7067,6819,3,3,0.0698,77.43
7067,2624,4,6,0.1395,64.53
7067,1823,5,3,0.0698,55.31
7067,1635,6,6,0.1395,46.09
7067,2147,7,4,0.093,17.56
7067,1348,8,3,0.0698,5.41
2918,1936,1,4,0.1176,108.81
2918,6456,2,4,0.1176,108.81
2918,1440,3,3,0.0882,94.16
2918,793,4,3,0.0882,87.43
2918,5055,5,4,0.1176,83.7
2918,1966,6,3,0.0882,81.61
2918,282,7,3,0.0882,74.19
2918,3881,8,3,0.0882,66.17
2918,5919,9,4,0.1176,64.0
2918,2046,10,3,0.0882,62.77
120,1405,1,5,0.3846,1067.15
1405,120,1,5,0.5,1067.15
3975,6102,1,3,0.2,616.58
3975,230,2,3,0.2,31.18
6102,3975,1,3,0.3333,616.58
4165,3359,1,3,0.0423,41.87
4165,4086,2,4,0.0563,30.06
4165,7035,3,3,0.0423,28.59
4165,2653,4,3,0.0423,13.32
4165,4313,5,3,0.0423,10.86
4165,3861,6,3,0.0423,7.76
4165,7152,7,3,0.0423,6.9
4165,4816,8,4,0.0563,6.51
4165,4609,9,4,0.0563,4.48
1649,2130,1,4,0.1538,474.29
1649,6945,2,6,0.2308,337.0
1649,3310,3,3,0.1154,291.04
1649,643,4,3,0.1154,19.29
1639,4657,1,3,0.1875,102.01
4502,3644,1,3,0.1071,495.46
4502,3928,2,3,0.1071,424.68
4502,1190,3,3,0.1071,330.31
4502,6638,4,3,0.1071,270.25
4502,6453,5,4,0.1429,113.25
3447,5409,1,3,0.4286,3963.71
5409,3447,1,3,1.0,3963.71
5199,1032,1,5,0.5,1734.12
5199,1776,2,3,0.3,1664.76
5199,5318,3,5,0.5,990.93
757,4850,1,6,0.2,146.03
757,3359,2,4,0.1333,132.12
757,1557,3,5,0.1667,112.79
757,2036,4,3,0.1,86.71
757,3921,5,3,0.1,84.08
757,5573,6,3,0.1,69.36
757,5702,7,3,0.1,25.93
757,5066,8,4,0.1333,7.71
5597,7113,1,4,0.2,184.97
1699,913,1,3,0.1364,40.25
5794,913,1,3,0.0938,27.67
3547,5632,1,9,0.1047,52.79
3547,23,2,3,0.0349,33.38
3547,4500,3,13,0.1512,32.26
3547,2537,4,3,0.0349,30.25
3547,2186,5,6,0.0698,24.2
3547,5573,6,3,0.0349,24.2
3547,1677,7,5,0.0581,22.72
3547,970,8,3,0.0349,22.51
3547,3300,9,3,0.0349,14.89
3547,107,10,3,0.0349,12.41
996,3494,1,3,0.0556,59.29
996,942,2,4,0.0741,52.7
996,1097,3,4,0.0741,33.69
996,2784,4,4,0.0741,31.14
996,5099,5,3,0.0556,12.53
996,529,6,5,0.0926,12.41
996,4559,7,3,0.0556,9.29
3494,2366,1,3,0.1154,177.86
3494,2115,2,3,0.1154,118.57
3494,4656,3,3,0.1154,103.27
3494,1612,4,3,0.1154,94.16
3494,5055,5,3,0.1154,82.09
3494,790,6,4,0.1538,64.68
3494,996,7,3,0.1154,59.29
2115,3494,1,3,0.1111,118.57
2115,678,2,3,0.1111,110.1
2115,7147,3,3,0.1111,83.32
2115,7119,4,3,0.1111,29.93
1569,3423,1,4,0.4444,1761.65
1569,3158,2,3,0.3333,342.54
1569,6866,3,3,0.3333,151.62
1634,2086,1,4,0.4,1008.95
1634,3664,2,3,0.3,640.29
1634,6890,3,4,0.4,584.13
1634,6866,4,3,0.3,136.46
2086,1634,1,4,0.3636,1008.95
2086,6322,2,3,0.2727,945.89
2086,5474,3,3,0.2727,840.79
2086,6739,4,3,0.2727,756.71
2086,5315,5,3,0.2727,420.39
2086,6890,6,3,0.2727,398.27
2086,6866,7,3,0.2727,124.05
4689,5560,1,3,0.1875,185.8
3370,6375,1,3,0.1034,410.04
3370,1201,2,4,0.1379,201.42
3370,6408,3,3,0.1034,151.07
6408,3370,1,3,0.1579,151.07
3123,6584,1,3,0.6,1280.58
6584,3123,1,3,0.2308,1280.58
1097,301,1,3,0.0492,90.97
1097,996,2,4,0.0656,33.69
1097,3392,3,8,0.1311,27.36
1097,3000,4,4,0.0656,25.27
1097,6612,5,4,0.0656,22.74
1097,2784,6,3,0.0492,20.68
1097,2586,7,3,0.0492,18.69
1097,1785,8,4,0.0656,7.19
5327,2460,1,6,0.1429,233.16
5327,271,2,9,0.2143,212.34
5327,4062,3,6,0.1429,208.62
5327,1348,4,3,0.0714,5.54
2185,1823,1,3,0.12,95.13
2185,1635,2,3,0.12,39.64
2185,2147,3,3,0.12,22.65
2837,7119,1,3,0.15,40.41
2837,4283,2,3,0.15,13.65
3190,6188,1,3,0.0811,249.96
3190,2331,2,3,0.0811,102.26
3190,5185,3,3,0.0811,40.9
3190,1301,4,3,0.0811,28.12
6188,3190,1,3,0.3333,249.96
6188,1301,2,3,0.3333,115.61
5561,894,1,13,0.5652,603.17
5561,7070,2,3,0.1304,517.01
5561,293,3,4,0.1739,209.8
5561,5388,4,3,0.1304,150.79
5561,7001,5,3,0.1304,95.24
3000,5577,1,3,0.0417,46.24
3000,5529,2,3,0.0417,33.03
3000,6278,3,6,0.0833,28.55
3000,4512,4,4,0.0556,25.27
3000,1097,5,4,0.0556,25.27
3000,4871,6,4,0.0556,23.36
3000,3392,7,4,0.0556,11.59
3000,2147,8,3,0.0417,7.86
3000,4248,9,3,0.0417,7.09
3000,3964,10,3,0.0417,6.96
302,5302,1,3,0.1304,452.38
302,4691,2,3,0.1304,226.19
302,7130,3,3,0.1304,57.45
5302,6640,1,3,0.375,2080.95
5302,302,2,3,0.375,452.38
4015,4711,1,4,0.6667,3699.47
4711,4015,1,4,0.8,3699.47
20,1510,1,3,0.0625,72.26
20,2079,2,3,0.0625,66.7
20,6070,3,3,0.0625,59.8
20,2518,4,3,0.0625,52.55
20,6425,5,5,0.1042,47.38
20,1557,6,3,0.0625,42.3
20,6893,7,3,0.0625,40.33
20,6431,8,3,0.0625,36.9
20,668,9,5,0.1042,35.25
20,2588,10,3,0.0625,32.72
3322,6020,1,3,0.1071,330.31
6020,3322,1,3,0.3333,330.31
5995,7123,1,4,0.0976,150.38
5995,63,2,4,0.0976,100.26
5995,2526,3,4,0.0976,96.68
5995,6864,4,6,0.1463,90.23
5995,5185,5,5,0.122,61.52
5995,5049,6,3,0.0732,58.01
5995,1366,7,4,0.0976,51.07
5995,1301,8,3,0.0732,25.38
5995,289,9,3,0.0732,17.21
7123,2526,1,3,0.1667,165.15
7123,5995,2,4,0.2222,150.38
7123,1301,3,3,0.1667,57.8
1677,3996,1,8,0.1127,52.99
1677,6893,2,5,0.0704,45.44
1677,1992,3,3,0.0423,43.42
1677,5252,4,4,0.0563,41.14
1677,6831,5,3,0.0423,40.43
1677,3294,6,3,0.0423,39.08
1677,4380,7,3,0.0423,39.08
1677,6956,8,3,0.0423,35.53
1677,107,9,6,0.0845,30.06
1677,5391,10,3,0.0423,30.06
322,3359,1,4,0.1429,141.56
322,716,2,3,0.1071,84.94
322,6893,3,3,0.1071,69.13
2312,6190,1,3,0.2727,1891.77
6190,2312,1,3,0.75,1891.77
4596,5988,1,4,0.16,15.26
928,4053,1,3,0.1,26.94
6142,2013,1,3,0.0435,201.06
6142,110,2,4,0.058,40.21
6142,4939,3,5,0.0725,19.52
6142,983,4,3,0.0435,18.28
6142,4207,5,4,0.058,15.17
6142,1635,6,3,0.0435,14.36
6142,2996,7,3,0.0435,9.73
525,16,1,3,0.0968,103.27
525,6901,2,3,0.0968,92.59
525,6326,3,3,0.0968,72.57
525,7035,4,3,0.0968,65.49
525,6738,5,3,0.0968,49.72
525,7152,6,4,0.129,21.06
2653,1612,1,9,0.1023,83.46
2653,1945,2,5,0.0568,63.06
2653,1357,3,7,0.0795,61.31
2653,3932,4,3,0.0341,47.29
2653,5946,5,8,0.0909,42.04
2653,2835,6,3,0.0341,41.13
2653,4668,7,4,0.0455,36.03
2653,1410,8,3,0.0341,29.56
2653,5573,9,3,0.0341,23.65
2653,3202,10,3,0.0341,23.65
318,5154,1,9,0.125,46.87
318,4380,2,3,0.0417,38.54
318,5739,3,3,0.0417,38.54
318,2108,4,3,0.0417,33.03
318,6888,5,7,0.0972,32.11
318,5101,6,3,0.0417,28.9
318,243,7,3,0.0417,26.27
318,6160,8,4,0.0556,24.47
318,6450,9,4,0.0556,11.59
318,4053,10,3,0.0417,11.22
2524,6635,1,3,0.3,378.35
720,4592,1,3,1.0,9248.67
4592,720,1,3,1.0,9248.67
4874,2835,1,3,0.1875,226.19
4186,3185,1,4,0.087,70.96
4186,2255,2,4,0.087,68.93
4186,243,3,4,0.087,54.83
4186,5049,4,3,0.0652,51.7
4186,6574,5,3,0.0652,45.24
4186,7100,6,3,0.0652,42.08
4186,6431,7,3,0.0652,38.5
4186,5258,8,3,0.0652,32.31
4186,4749,9,3,0.0652,31.75
4186,6888,10,3,0.0652,21.54
1752,1884,1,3,0.0769,66.7
1752,5948,2,3,0.0769,47.43
1752,6799,3,3,0.0769,30.93
1752,1858,4,3,0.0769,24.53
4618,1245,1,3,0.0566,78.53
4618,3904,2,4,0.0755,67.55
4618,4553,3,5,0.0943,58.17
4618,6326,4,4,0.0755,56.6
4618,6831,5,3,0.0566,54.16
4618,2481,6,3,0.0566,52.35
4618,1410,7,3,0.0566,49.08
4618,4955,8,4,0.0755,41.88
4618,3422,9,3,0.0566,38.31
4618,6893,10,3,0.0566,36.52
2174,2918,1,3,0.0588,48.0
2174,1320,2,4,0.0784,45.34
2174,485,3,3,0.0588,24.0
2174,4313,4,4,0.0784,20.15
2174,836,5,3,0.0588,17.36
2122,6714,1,3,0.4286,1486.39
6714,2122,1,3,0.375,1486.39
3334,6014,1,3,0.1579,89.41
2495,541,1,3,0.1579,45.16
931,40,1,4,0.2857,495.46
6283,1167,1,3,0.0667,142.29
6283,6817,2,3,0.0667,63.78
6283,6709,3,3,0.0667,22.02
6283,1124,4,3,0.0667,20.78
6283,1573,5,3,0.0667,15.04
6283,4582,6,3,0.0667,7.97
2904,5464,1,3,0.0938,70.3
2904,7186,2,3,0.0938,49.08
2904,5554,3,3,0.0938,32.93
970,4553,1,3,0.0698,43.02
970,867,2,3,0.0698,28.89
970,3547,3,3,0.0698,22.51
970,4582,4,3,0.0698,8.34
6280,2111,1,3,0.1667,84.08
5787,3019,1,4,0.3077,711.44
5787,3863,2,3,0.2308,148.91
